SWP_DELIVERIES,2566.018357
CVP_DELIVERIES,2654.565194
DELTA_EXPORTS,5086.610914
DELTA_OUTFLOW,17006.55478
DELTA_INFLOW,23081.70793
I_8RI,23.04769921
NOD_STORAGE_sep,6378.420937
NOD_STORAGE_apr,9151.870248
I_8RI_AJ,9.21384272
SWP_DELIVERIES_dry,1665.741154
DELTA_OUTFLOW_dry,6635.964907
DELTA_OUTFLOW_wet,33895.94153
I_8RI_DECMAR,11.37986186
